cause,originalCause,status,item,profile,timeAfterActionMs,review,before,after,record,detailedTrace
CHAT-Q3,CHAT-Q3,question,CHAT-056,warm-1440,"205,571,940,1321,1721,2070,2423,2786,3173",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-056/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-056/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-056/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-056,warm-375,"60,225,409,576,744,926,1092,1259,1442,1608,1793,1958,2143,2258,2443,2608,2775,2959,3125",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-056/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-056/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-056/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-060,cold-1440,"2368,2832,3272",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-060,cold-375,"1755,1955,2154,2354,2546,2743,2942,3141,3338",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-060,warm-1440,"2031,2431,2798,3164",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-060,warm-375,"1442,1609,1776,1959,2125,2291,2459,2642,2809,2976,3159",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-060/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-079,cold-375,"1569,1669,1857,2054",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-079/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-079/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-079/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-079,warm-375,"1421,1504,1671,1837",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-079/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-079/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-079/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-G07,cold-375,"1571,1660,1854,2037",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G07/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G07/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G07/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-G07,warm-375,"1392,1475,1642,1825",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G07/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G07/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G07/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-G10,cold-1440,"1517,1579,1830,2128",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-G10,cold-375,"1470,1529,1754,1970,2021,2236,2453",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-G10,warm-1440,"1196,1246,1413,1632",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-G10,warm-375,"1174,1225,1392,1575,1609,1792,1958",,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-059,warm-375,"264,447,630,797,980,1163,1330,1514,1683,1830,1997,2180,2364,2530,2714,2897,3080,3263,3446,3613",,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-059/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-059/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-059/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-062,cold-1440,"665,1172,1727,2299,2800,3346,3859",,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-062,cold-375,"180,359,623,781,1046,1221,1433,1641,1854,2057,2266,2471,2680,2895,3104,3312,3521",,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-062,warm-1440,"119,486,886,1253,1636,1992,2408,2789,3169,3536",,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q3,CHAT-Q3,question,CHAT-062,warm-375,"127,345,477,660,827,1011,1194,1361,1544,1727,1894,2077,2244,2426,2596,2776,2960,3093,3277,3447,3629",,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q4,CHAT-Q4,question,CHAT-061,cold-1440,60,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q4,CHAT-Q4,question,CHAT-061,cold-375,54,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q4,CHAT-Q4,question,CHAT-061,warm-1440,37,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q4,CHAT-Q4,question,CHAT-061,warm-375,29,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-061/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q4,CHAT-Q4,question,CHAT-062,cold-1440,137,,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q4,CHAT-Q4,question,CHAT-062,cold-375,55,,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q4,CHAT-Q4,question,CHAT-062,warm-1440,43,,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q4,CHAT-Q4,question,CHAT-062,warm-375,37,,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat-v3/CHAT-062/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q5,CHAT-Q5,question,CHAT-075,cold-1440,53,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-075/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-075/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-075/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q5,CHAT-Q5,question,CHAT-075,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-075/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-075/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-075/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q5,CHAT-Q5,question,CHAT-075,warm-1440,44,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-075/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-075/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-075/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q5,CHAT-Q5,question,CHAT-075,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-075/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-075/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-075/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q6,CHAT-Q6,question,CHAT-090,cold-1440,81,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-090/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-090/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-090/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q6,CHAT-Q6,question,CHAT-090,cold-375,68,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-090/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-090/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-090/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q6,CHAT-Q6,question,CHAT-090,warm-1440,41,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-090/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-090/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-090/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q6,CHAT-Q6,question,CHAT-090,warm-375,32,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-090/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-090/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-090/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q7,CHAT-Q7,question,FILE-003,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-003/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-003/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-003/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q7,CHAT-Q7,question,FILE-003,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-003/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-003/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-003/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q7,CHAT-Q7,question,FILE-003,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-003/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-003/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-003/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q7,CHAT-Q7,question,FILE-003,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-003/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-003/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-003/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q8,CHAT-Q8,question,FILE-019,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-019/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-019/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-019/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q8,CHAT-Q8,question,FILE-019,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-019/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-019/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-019/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q8,CHAT-Q8,question,FILE-020,cold-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-020/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-020/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-020/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q8,CHAT-Q8,question,FILE-020,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-020/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-020/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/FILE-020/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q9,CHAT-Q9,question,CHAT-G13,cold-1440,63,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G13/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G13/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G13/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q9,CHAT-Q9,question,CHAT-G13,cold-375,293,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G13/cold-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G13/cold-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G13/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q9,CHAT-Q9,question,CHAT-G13,warm-1440,40,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G13/warm-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G13/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G13/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-Q9,CHAT-Q9,question,CHAT-G13,warm-375,47,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G13/warm-375/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G13/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G13/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-C01,CHAT-C01,candidate,CHAT-050,warm-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-050/warm-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-050/warm-1440/250.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-050/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-C01,CHAT-C01,candidate,CHAT-050,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-050/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-050/warm-375/250.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-050/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-C01,CHAT-C01,candidate,CHAT-052,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-052/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-052/warm-375/250.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-052/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-C01,CHAT-C01,candidate,CHAT-G07,warm-375,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G07/warm-375/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G07/warm-375/250.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G07/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CHAT-C02,CHAT-C02,candidate,CHAT-G10,cold-1440,,,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/cold-1440/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/cold-1440/settled.png,/Users/albin/Code/jori/dist/layout-hunt/before/chat/CHAT-G10/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/chat-causes-all.json
CF-01,CF-01,confirmed,C081-empty,cold-1440,1254,,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-empty/cold-1440/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-empty/cold-1440/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-empty/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/CONTROLS_OCCURRENCES.json
CF-01,CF-01,confirmed,C081-empty,warm-1440,1221,,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-empty/warm-1440/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-empty/warm-1440/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-empty/warm-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/CONTROLS_OCCURRENCES.json
CF-01,CF-01,confirmed,C081-empty,cold-375,1245,,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-empty/cold-375/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-empty/cold-375/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-empty/cold-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/CONTROLS_OCCURRENCES.json
CF-01,CF-01,confirmed,C081-empty,warm-375,1222,,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-empty/warm-375/1000.png,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-empty/warm-375/3000.png,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-empty/warm-375/record.json,/Users/albin/Code/jori/dist/layout-hunt/CONTROLS_OCCURRENCES.json
CF-01,CF-01,confirmed,C081-clear,cold-1440,12,,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-clear/cold-1440/before.png,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-clear/cold-1440/0.png,/Users/albin/Code/jori/dist/layout-hunt/before/controls/C081-clear/cold-1440/record.json,/Users/albin/Code/jori/dist/layout-hunt/CONTROLS_OCCURRENCES.json
